{'DAT': '49875071', 'x': '-0.1723913103', 'y': '3.4119112492', 'z': '-9.6323642731'}
{'DAT': '49875137', 'x': '-0.1652083397', 'y': '3.3688135147', 'z': '-9.5988435745'}
{'DAT': '49875138', 'x': '-0.2083061635', 'y': '3.3736021519', 'z': '-9.6395473480'}
{'DAT': '49875139', 'x': '-0.1867572516', 'y': '3.3592362404', 'z': '-9.6515188217'}
{'DAT': '49875140', 'x': '-0.1939402223', 'y': '3.3616304398', 'z': '-9.6323642731'}
{'DAT': '49875141', 'x': '-0.1891515702', 'y': '3.3831794262', 'z': '-9.6132097244'}
{'DAT': '49875142', 'x': '-0.1676026583', 'y': '3.3903622627', 'z': '-9.6156044006'}
{'DAT': '49875143', 'x': '-0.1556310356', 'y': '3.3544476032', 'z': '-9.6706733704'}
{'DAT': '49875144', 'x': '-0.1580253690', 'y': '3.3855736256', 'z': '-9.6658849716'}
{'DAT': '49875145', 'x': '-0.1604196876', 'y': '3.3951508999', 'z': '-9.6467304230'}
{'DAT': '49875146', 'x': '-0.1795742810', 'y': '3.3879680634', 'z': '-9.6395473480'}
{'DAT': '49875147', 'x': '-0.2083061635', 'y': '3.3903622627', 'z': '-9.6036319733'}
{'DAT': '49875148', 'x': '-0.2322493941', 'y': '3.3688135147', 'z': '-9.6060266495'}
{'DAT': '49875149', 'x': '-0.2154891342', 'y': '3.3903622627', 'z': '-9.6156044006'}
{'DAT': '49875150', 'x': '-0.1508423984', 'y': '3.3855736256', 'z': '-9.6179981232'}
{'DAT': '49875151', 'x': '-0.1532367170', 'y': '3.3951508999', 'z': '-9.6347589493'}
{'DAT': '49875152', 'x': '-0.1795742810', 'y': '3.4166998863', 'z': '-9.6539134979'}
{'DAT': '49875153', 'x': '-0.1891515702', 'y': '3.3736021519', 'z': '-9.6730680466'}
{'DAT': '49875154', 'x': '-0.1819685996', 'y': '3.3400814533', 'z': '-9.6634902954'}
{'DAT': '49875155', 'x': '-0.1723913103', 'y': '3.3496589661', 'z': '-9.6467304230'}
{'DAT': '49875156', 'x': '-0.1652083397', 'y': '3.3736021519', 'z': '-9.6682786942'}
{'DAT': '49875157', 'x': '-0.1580253690', 'y': '3.3855736256', 'z': '-9.6419420242'}
{'DAT': '49875158', 'x': '-0.2083061635', 'y': '3.3688135147', 'z': '-9.5916604996'}
{'DAT': '49875159', 'x': '-0.2202777863', 'y': '3.3759963512', 'z': '-9.6203927994'}
{'DAT': '49875160', 'x': '-0.1508423984', 'y': '3.3592362404', 'z': '-9.6323642731'}
{'DAT': '49875161', 'x': '-0.1340821236', 'y': '3.3352928162', 'z': '-9.5796890259'}
{'DAT': '49875162', 'x': '-0.1819685996', 'y': '3.3640248775', 'z': '-9.5653228760'}
{'DAT': '49875163', 'x': '-0.1843629181', 'y': '3.3736021519', 'z': '-9.6132097244'}
{'DAT': '49875164', 'x': '-0.1843629181', 'y': '3.3951508999', 'z': '-9.6395473480'}
{'DAT': '49875165', 'x': '-0.1676026583', 'y': '3.3951508999', 'z': '-9.6443357468'}
{'DAT': '49875166', 'x': '-0.1388707757', 'y': '3.3855736256', 'z': '-9.6587018967'}
{'DAT': '49875167', 'x': '-0.1580253690', 'y': '3.3951508999', 'z': '-9.6251811981'}
{'DAT': '49875168', 'x': '-0.1580253690', 'y': '3.3783907890', 'z': '-9.5964498520'}
{'DAT': '49875169', 'x': '-0.1771799475', 'y': '3.3568418026', 'z': '-9.6108150482'}
{'DAT': '49875170', 'x': '-0.1819685996', 'y': '3.3664190769', 'z': '-9.6299695969'}
{'DAT': '49875171', 'x': '-0.1460537463', 'y': '3.3448703289', 'z': '-9.6299695969'}
{'DAT': '49875172', 'x': '-0.1652083397', 'y': '3.3185327053', 'z': '-9.5844774246'}
{'DAT': '49875173', 'x': '-0.1723913103', 'y': '3.3568418026', 'z': '-9.5988435745'}
{'DAT': '49875174', 'x': '-0.1340821236', 'y': '3.3664190769', 'z': '-9.6587018967'}
{'DAT': '49875175', 'x': '-0.1556310356', 'y': '3.3520531654', 'z': '-9.6778564453'}
{'DAT': '49875176', 'x': '-0.1987288743', 'y': '3.3712077141', 'z': '-9.7161655426'}
{'DAT': '49875177', 'x': '-0.1843629181', 'y': '3.3712077141', 'z': '-9.6778564453'}
{'DAT': '49875178', 'x': '-0.1867572516', 'y': '3.3664190769', 'z': '-9.6443357468'}
{'DAT': '49875179', 'x': '-0.1723913103', 'y': '3.4047284126', 'z': '-9.6730680466'}
{'DAT': '49875180', 'x': '-0.1556310356', 'y': '3.4143056870', 'z': '-9.6299695969'}
{'DAT': '49875181', 'x': '-0.1580253690', 'y': '3.3903622627', 'z': '-9.5964498520'}
{'DAT': '49875182', 'x': '-0.1460537463', 'y': '3.3807849884', 'z': '-9.6108150482'}
{'DAT': '49875183', 'x': '-0.1508423984', 'y': '3.3712077141', 'z': '-9.6323642731'}
{'DAT': '49875184', 'x': '-0.1364764571', 'y': '3.3951508999', 'z': '-9.6491241455'}
{'DAT': '49875185', 'x': '-0.1604196876', 'y': '3.4047284126', 'z': '-9.6587018967'}
{'DAT': '49875186', 'x': '-0.2011231929', 'y': '3.3855736256', 'z': '-9.6515188217'}
{'DAT': '49875187', 'x': '-0.1723913103', 'y': '3.3783907890', 'z': '-9.6826448441'}
{'DAT': '49875188', 'x': '-0.1556310356', 'y': '3.3640248775', 'z': '-9.6754617691'}
{'DAT': '49875189', 'x': '-0.1604196876', 'y': '3.3664190769', 'z': '-9.6251811981'}
{'DAT': '49875190', 'x': '-0.1580253690', 'y': '3.3712077141', 'z': '-9.6299695969'}
{'DAT': '49875191', 'x': '-0.1771799475', 'y': '3.3783907890', 'z': '-9.6826448441'}
{'DAT': '49875192', 'x': '-0.1699969769', 'y': '3.3927567005', 'z': '-9.7065887451'}
{'DAT': '49875193', 'x': '-0.1723913103', 'y': '3.3903622627', 'z': '-9.6826448441'}
{'DAT': '49875194', 'x': '-0.1723913103', 'y': '3.3759963512', 'z': '-9.6658849716'}
{'DAT': '49875195', 'x': '-0.1484480649', 'y': '3.3400814533', 'z': '-9.6156044006'}
{'DAT': '49875196', 'x': '-0.1652083397', 'y': '3.3616304398', 'z': '-9.5749006271'}
{'DAT': '49875197', 'x': '-0.1795742810', 'y': '3.3831794262', 'z': '-9.5725059509'}
{'DAT': '49875198', 'x': '-0.1652083397', 'y': '3.3520531654', 'z': '-9.6132097244'}
{'DAT': '49875199', 'x': '-0.1604196876', 'y': '3.3640248775', 'z': '-9.6706733704'}
{'DAT': '49875200', 'x': '-0.1795742810', 'y': '3.3807849884', 'z': '-9.6443357468'}
{'DAT': '49875201', 'x': '-0.2059118450', 'y': '3.3712077141', 'z': '-9.6323642731'}
{'DAT': '49875202', 'x': '-0.2035175115', 'y': '3.3592362404', 'z': '-9.6251811981'}
{'DAT': '49875203', 'x': '-0.2011231929', 'y': '3.3640248775', 'z': '-9.6179981232'}
{'DAT': '49875204', 'x': '-0.1795742810', 'y': '3.3688135147', 'z': '-9.5868721008'}
{'DAT': '49875205', 'x': '-0.1197161824', 'y': '3.3424758911', 'z': '-9.5940551758'}
{'DAT': '49875206', 'x': '-0.1197161824', 'y': '3.3305041790', 'z': '-9.6634902954'}
{'DAT': '49875207', 'x': '-0.1652083397', 'y': '3.3783907890', 'z': '-9.6323642731'}
{'DAT': '49875208', 'x': '-0.1843629181', 'y': '3.3783907890', 'z': '-9.6371526718'}
{'DAT': '49875209', 'x': '-0.1819685996', 'y': '3.3616304398', 'z': '-9.6491241455'}
{'DAT': '49875210', 'x': '-0.1508423984', 'y': '3.3759963512', 'z': '-9.5820837021'}
{'DAT': '49875211', 'x': '-0.1532367170', 'y': '3.3879680634', 'z': '-9.6179981232'}
{'DAT': '49875212', 'x': '-0.1843629181', 'y': '3.4119112492', 'z': '-9.6754617691'}
{'DAT': '49875213', 'x': '-0.1676026583', 'y': '3.3951508999', 'z': '-9.6563072205'}
{'DAT': '49875214', 'x': '-0.1388707757', 'y': '3.3807849884', 'z': '-9.6491241455'}
{'DAT': '49875215', 'x': '-0.1628140062', 'y': '3.3640248775', 'z': '-9.5868721008'}
{'DAT': '49875216', 'x': '-0.1699969769', 'y': '3.3759963512', 'z': '-9.6467304230'}
{'DAT': '49875217', 'x': '-0.1556310356', 'y': '3.4166998863', 'z': '-9.7401084900'}
{'DAT': '49875218', 'x': '-0.1819685996', 'y': '3.4047284126', 'z': '-9.6754617691'}
{'DAT': '49875219', 'x': '-0.1915459037', 'y': '3.3568418026', 'z': '-9.6060266495'}
{'DAT': '49875220', 'x': '-0.1556310356', 'y': '3.3281099796', 'z': '-9.6084213257'}
{'DAT': '49875221', 'x': '-0.1460537463', 'y': '3.3472645283', 'z': '-9.6227865219'}
{'DAT': '49875222', 'x': '-0.1628140062', 'y': '3.3759963512', 'z': '-9.6179981232'}
{'DAT': '49875223', 'x': '-0.1795742810', 'y': '3.3807849884', 'z': '-9.5964498520'}
{'DAT': '49875224', 'x': '-0.1867572516', 'y': '3.3688135147', 'z': '-9.5916604996'}
{'DAT': '49875225', 'x': '-0.1819685996', 'y': '3.3712077141', 'z': '-9.6395473480'}
{'DAT': '49875226', 'x': '-0.1987288743', 'y': '3.3736021519', 'z': '-9.6395473480'}
{'DAT': '49875227', 'x': '-0.2226721048', 'y': '3.3831794262', 'z': '-9.6395473480'}
{'DAT': '49875228', 'x': '-0.2154891342', 'y': '3.3736021519', 'z': '-9.6539134979'}
{'DAT': '49875229', 'x': '-0.1795742810', 'y': '3.3712077141', 'z': '-9.6371526718'}
{'DAT': '49875230', 'x': '-0.1723913103', 'y': '3.3712077141', 'z': '-9.6251811981'}
{'DAT': '49875231', 'x': '-0.1723913103', 'y': '3.3472645283', 'z': '-9.6299695969'}
{'DAT': '49875232', 'x': '-0.1676026583', 'y': '3.3496589661', 'z': '-9.6539134979'}
{'DAT': '49875233', 'x': '-0.1819685996', 'y': '3.3640248775', 'z': '-9.6395473480'}
{'DAT': '49875234', 'x': '-0.1867572516', 'y': '3.3640248775', 'z': '-9.6132097244'}
{'DAT': '49875235', 'x': '-0.1963345408', 'y': '3.3688135147', 'z': '-9.6132097244'}
{'DAT': '49875236', 'x': '-0.1987288743', 'y': '3.3855736256', 'z': '-9.6227865219'}
{'DAT': '49875237', 'x': '-0.1771799475', 'y': '3.3688135147', 'z': '-9.6203927994'}
{'DAT': '49875238', 'x': '-0.1628140062', 'y': '3.3400814533', 'z': '-9.6371526718'}
{'DAT': '49875239', 'x': '-0.1891515702', 'y': '3.3544476032', 'z': '-9.6658849716'}
{'DAT': '49875240', 'x': '-0.2059118450', 'y': '3.3736021519', 'z': '-9.6658849716'}
{'DAT': '49875241', 'x': '-0.1843629181', 'y': '3.3544476032', 'z': '-9.6323642731'}
{'DAT': '49875242', 'x': '-0.1843629181', 'y': '3.3855736256', 'z': '-9.5988435745'}
{'DAT': '49875243', 'x': '-0.1867572516', 'y': '3.4190943241', 'z': '-9.6371526718'}
{'DAT': '49875244', 'x': '-0.2059118450', 'y': '3.3736021519', 'z': '-9.6515188217'}
{'DAT': '49875245', 'x': '-0.2130948156', 'y': '3.3616304398', 'z': '-9.6156044006'}
{'DAT': '49875246', 'x': '-0.2226721048', 'y': '3.3616304398', 'z': '-9.6227865219'}
{'DAT': '49875247', 'x': '-0.2178834528', 'y': '3.3712077141', 'z': '-9.6658849716'}
{'DAT': '49875248', 'x': '-0.1747856289', 'y': '3.4095170498', 'z': '-9.6610965729'}
{'DAT': '49875249', 'x': '-0.1819685996', 'y': '3.3712077141', 'z': '-9.6539134979'}
{'DAT': '49875250', 'x': '-0.1891515702', 'y': '3.3520531654', 'z': '-9.6539134979'}
{'DAT': '49875251', 'x': '-0.1843629181', 'y': '3.3688135147', 'z': '-9.6658849716'}
{'DAT': '49875252', 'x': '-0.1771799475', 'y': '3.3496589661', 'z': '-9.6658849716'}
{'DAT': '49875253', 'x': '-0.1580253690', 'y': '3.3616304398', 'z': '-9.6371526718'}
{'DAT': '49875254', 'x': '-0.1556310356', 'y': '3.3688135147', 'z': '-9.6179981232'}
{'DAT': '49875255', 'x': '-0.1867572516', 'y': '3.3544476032', 'z': '-9.6060266495'}
{'DAT': '49875256', 'x': '-0.1771799475', 'y': '3.3376872540', 'z': '-9.5964498520'}
{'DAT': '49875257', 'x': '-0.1292934865', 'y': '3.3400814533', 'z': '-9.5677175522'}
{'DAT': '49875258', 'x': '-0.1484480649', 'y': '3.3831794262', 'z': '-9.5820837021'}
{'DAT': '49875259', 'x': '-0.1795742810', 'y': '3.4023339748', 'z': '-9.6371526718'}
{'DAT': '49875260', 'x': '-0.1939402223', 'y': '3.3855736256', 'z': '-9.6850395203'}
{'DAT': '49875261', 'x': '-0.1939402223', 'y': '3.3759963512', 'z': '-9.6634902954'}
{'DAT': '49875262', 'x': '-0.1867572516', 'y': '3.3927567005', 'z': '-9.6395473480'}
{'DAT': '49875263', 'x': '-0.1819685996', 'y': '3.3807849884', 'z': '-9.6443357468'}
{'DAT': '49875264', 'x': '-0.2059118450', 'y': '3.3712077141', 'z': '-9.6491241455'}
{'DAT': '49875265', 'x': '-0.2107004821', 'y': '3.3664190769', 'z': '-9.6587018967'}
{'DAT': '49875266', 'x': '-0.1963345408', 'y': '3.3616304398', 'z': '-9.6299695969'}
{'DAT': '49875267', 'x': '-0.2346437275', 'y': '3.3712077141', 'z': '-9.6778564453'}
{'DAT': '49875268', 'x': '-0.2274607569', 'y': '3.3568418026', 'z': '-9.7113771439'}
{'DAT': '49875269', 'x': '-0.1987288743', 'y': '3.3807849884', 'z': '-9.6299695969'}
{'DAT': '49875270', 'x': '-0.2226721048', 'y': '3.3879680634', 'z': '-9.6323642731'}
{'DAT': '49875271', 'x': '-0.1867572516', 'y': '3.3831794262', 'z': '-9.6371526718'}
{'DAT': '49875272', 'x': '-0.1699969769', 'y': '3.3951508999', 'z': '-9.6179981232'}
{'DAT': '49875273', 'x': '-0.1915459037', 'y': '3.3807849884', 'z': '-9.6347589493'}
{'DAT': '49875274', 'x': '-0.1771799475', 'y': '3.3640248775', 'z': '-9.6323642731'}
{'DAT': '49875275', 'x': '-0.1843629181', 'y': '3.3448703289', 'z': '-9.6371526718'}
{'DAT': '49875276', 'x': '-0.2059118450', 'y': '3.3185327053', 'z': '-9.6587018967'}
{'DAT': '49875277', 'x': '-0.2059118450', 'y': '3.3544476032', 'z': '-9.6587018967'}
{'DAT': '49875278', 'x': '-0.1795742810', 'y': '3.3951508999', 'z': '-9.6395473480'}
{'DAT': '49875279', 'x': '-0.1843629181', 'y': '3.3879680634', 'z': '-9.6371526718'}
{'DAT': '49875280', 'x': '-0.1867572516', 'y': '3.4023339748', 'z': '-9.6347589493'}
{'DAT': '49875281', 'x': '-0.1699969769', 'y': '3.4119112492', 'z': '-9.6084213257'}
{'DAT': '49875282', 'x': '-0.1843629181', 'y': '3.4119112492', 'z': '-9.5940551758'}
{'DAT': '49875283', 'x': '-0.1891515702', 'y': '3.3951508999', 'z': '-9.6132097244'}
{'DAT': '49875284', 'x': '-0.1891515702', 'y': '3.3616304398', 'z': '-9.6922225952'}
{'DAT': '49875285', 'x': '-0.1987288743', 'y': '3.3664190769', 'z': '-9.6946163177'}
{'DAT': '49875286', 'x': '-0.1963345408', 'y': '3.3712077141', 'z': '-9.6203927994'}
{'DAT': '49875287', 'x': '-0.1963345408', 'y': '3.3903622627', 'z': '-9.6467304230'}
{'DAT': '49875288', 'x': '-0.1963345408', 'y': '3.4214885235', 'z': '-9.6467304230'}
{'DAT': '49875289', 'x': '-0.1963345408', 'y': '3.4071226120', 'z': '-9.6299695969'}
{'DAT': '49875290', 'x': '-0.1891515702', 'y': '3.3951508999', 'z': '-9.6419420242'}
{'DAT': '49875291', 'x': '-0.2130948156', 'y': '3.3664190769', 'z': '-9.6802511215'}
{'DAT': '49875292', 'x': '-0.2298550755', 'y': '3.3400814533', 'z': '-9.6610965729'}
{'DAT': '49875293', 'x': '-0.1891515702', 'y': '3.3712077141', 'z': '-9.6323642731'}
{'DAT': '49875294', 'x': '-0.1867572516', 'y': '3.3975453377', 'z': '-9.5988435745'}
{'DAT': '49875295', 'x': '-0.2130948156', 'y': '3.3736021519', 'z': '-9.5916604996'}
{'DAT': '49875296', 'x': '-0.1963345408', 'y': '3.3496589661', 'z': '-9.6443357468'}
{'DAT': '49875297', 'x': '-0.1915459037', 'y': '3.3664190769', 'z': '-9.6467304230'}
{'DAT': '49875298', 'x': '-0.1939402223', 'y': '3.4047284126', 'z': '-9.6898279190'}
{'DAT': '49875299', 'x': '-0.1963345408', 'y': '3.4095170498', 'z': '-9.6970109940'}
{'DAT': '49875300', 'x': '-0.2154891342', 'y': '3.3879680634', 'z': '-9.6778564453'}
{'DAT': '49875301', 'x': '-0.2035175115', 'y': '3.4023339748', 'z': '-9.6658849716'}
{'DAT': '49875302', 'x': '-0.1843629181', 'y': '3.4071226120', 'z': '-9.6299695969'}
{'DAT': '49875303', 'x': '-0.1747856289', 'y': '3.3975453377', 'z': '-9.6443357468'}
{'DAT': '49875304', 'x': '-0.1819685996', 'y': '3.4023339748', 'z': '-9.6347589493'}
{'DAT': '49875305', 'x': '-0.1819685996', 'y': '3.3951508999', 'z': '-9.5916604996'}
{'DAT': '49875306', 'x': '-0.1795742810', 'y': '3.3903622627', 'z': '-9.6203927994'}
{'DAT': '49875307', 'x': '-0.1867572516', 'y': '3.3951508999', 'z': '-9.6706733704'}
{'DAT': '49875308', 'x': '-0.1819685996', 'y': '3.3712077141', 'z': '-9.6395473480'}
{'DAT': '49875309', 'x': '-0.1604196876', 'y': '3.3616304398', 'z': '-9.6491241455'}
{'DAT': '49875310', 'x': '-0.1556310356', 'y': '3.3975453377', 'z': '-9.6850395203'}
{'DAT': '49875311', 'x': '-0.1676026583', 'y': '3.3831794262', 'z': '-9.6706733704'}
{'DAT': '49875312', 'x': '-0.1604196876', 'y': '3.3448703289', 'z': '-9.6515188217'}
{'DAT': '49875313', 'x': '-0.1771799475', 'y': '3.3807849884', 'z': '-9.6323642731'}
{'DAT': '49875314', 'x': '-0.1867572516', 'y': '3.3807849884', 'z': '-9.6323642731'}
{'DAT': '49875315', 'x': '-0.1891515702', 'y': '3.3616304398', 'z': '-9.6275758743'}
{'DAT': '49875316', 'x': '-0.1891515702', 'y': '3.3688135147', 'z': '-9.6227865219'}
{'DAT': '49875317', 'x': '-0.1652083397', 'y': '3.3376872540', 'z': '-9.5868721008'}
{'DAT': '49875318', 'x': '-0.1676026583', 'y': '3.3305041790', 'z': '-9.5940551758'}
{'DAT': '49875319', 'x': '-0.1939402223', 'y': '3.3328986168', 'z': '-9.6443357468'}
{'DAT': '49875320', 'x': '-0.2154891342', 'y': '3.3472645283', 'z': '-9.6132097244'}
{'DAT': '49875321', 'x': '-0.2107004821', 'y': '3.4047284126', 'z': '-9.5581398010'}
{'DAT': '49875322', 'x': '-0.1987288743', 'y': '3.3879680634', 'z': '-9.5725059509'}
{'DAT': '49875323', 'x': '-0.2059118450', 'y': '3.3759963512', 'z': '-9.6036319733'}
{'DAT': '49875324', 'x': '-0.2059118450', 'y': '3.4047284126', 'z': '-9.6443357468'}
{'DAT': '49875325', 'x': '-0.1819685996', 'y': '3.3855736256', 'z': '-9.6036319733'}
{'DAT': '49875326', 'x': '-0.1939402223', 'y': '3.3927567005', 'z': '-9.5749006271'}
{'DAT': '49875327', 'x': '-0.1891515702', 'y': '3.3927567005', 'z': '-9.6515188217'}
{'DAT': '49875328', 'x': '-0.1532367170', 'y': '3.3903622627', 'z': '-9.6515188217'}
{'DAT': '49875329', 'x': '-0.1460537463', 'y': '3.3807849884', 'z': '-9.6802511215'}
{'DAT': '49875330', 'x': '-0.1388707757', 'y': '3.3472645283', 'z': '-9.6754617691'}
{'DAT': '49875331', 'x': '-0.1556310356', 'y': '3.3688135147', 'z': '-9.6275758743'}
{'DAT': '49875332', 'x': '-0.1843629181', 'y': '3.3999397755', 'z': '-9.6179981232'}
{'DAT': '49875333', 'x': '-0.1867572516', 'y': '3.3999397755', 'z': '-9.5964498520'}
{'DAT': '49875334', 'x': '-0.1699969769', 'y': '3.4214885235', 'z': '-9.6371526718'}
{'DAT': '49875335', 'x': '-0.1652083397', 'y': '3.4095170498', 'z': '-9.6443357468'}
{'DAT': '49875336', 'x': '-0.1580253690', 'y': '3.3831794262', 'z': '-9.6203927994'}
{'DAT': '49875337', 'x': '-0.1388707757', 'y': '3.4119112492', 'z': '-9.6395473480'}
{'DAT': '49875338', 'x': '-0.1532367170', 'y': '3.4214885235', 'z': '-9.6587018967'}
{'DAT': '49875339', 'x': '-0.1723913103', 'y': '3.4214885235', 'z': '-9.6754617691'}
{'DAT': '49875340', 'x': '-0.1939402223', 'y': '3.4119112492', 'z': '-9.6826448441'}
{'DAT': '49875341', 'x': '-0.2011231929', 'y': '3.4047284126', 'z': '-9.6251811981'}
{'DAT': '49875342', 'x': '-0.1987288743', 'y': '3.3855736256', 'z': '-9.6395473480'}
{'DAT': '49875343', 'x': '-0.1963345408', 'y': '3.3664190769', 'z': '-9.6994056702'}
