{'DAT': '52541979', 'x': '-0.1771799475', 'y': '3.3424758911', 'z': '-9.6682786942'}
{'DAT': '52541980', 'x': '-0.1915459037', 'y': '3.3424758911', 'z': '-9.6371526718'}
{'DAT': '52541981', 'x': '-0.1747856289', 'y': '3.3448703289', 'z': '-9.7017993927'}
{'DAT': '52541982', 'x': '-0.1604196876', 'y': '3.3233213425', 'z': '-9.7065887451'}
{'DAT': '52541983', 'x': '-0.1460537463', 'y': '3.3376872540', 'z': '-9.6419420242'}
{'DAT': '52541984', 'x': '-0.1699969769', 'y': '3.3807849884', 'z': '-9.6227865219'}
{'DAT': '52541985', 'x': '-0.1987288743', 'y': '3.3568418026', 'z': '-9.6515188217'}
{'DAT': '52541986', 'x': '-0.1939402223', 'y': '3.3544476032', 'z': '-9.6802511215'}
{'DAT': '52541987', 'x': '-0.1843629181', 'y': '3.3736021519', 'z': '-9.6587018967'}
{'DAT': '52541988', 'x': '-0.1891515702', 'y': '3.3520531654', 'z': '-9.6299695969'}
{'DAT': '52541989', 'x': '-0.1867572516', 'y': '3.3328986168', 'z': '-9.6467304230'}
{'DAT': '52541990', 'x': '-0.1676026583', 'y': '3.3328986168', 'z': '-9.6754617691'}
{'DAT': '52541991', 'x': '-0.1508423984', 'y': '3.3592362404', 'z': '-9.6443357468'}
{'DAT': '52541992', 'x': '-0.1556310356', 'y': '3.3903622627', 'z': '-9.5844774246'}
{'DAT': '52541993', 'x': '-0.2011231929', 'y': '3.3664190769', 'z': '-9.6539134979'}
{'DAT': '52541994', 'x': '-0.2178834528', 'y': '3.3209269047', 'z': '-9.7041940689'}
{'DAT': '52541995', 'x': '-0.1987288743', 'y': '3.3448703289', 'z': '-9.6515188217'}
{'DAT': '52541996', 'x': '-0.1987288743', 'y': '3.3879680634', 'z': '-9.6275758743'}
{'DAT': '52541997', 'x': '-0.2011231929', 'y': '3.3879680634', 'z': '-9.6467304230'}
{'DAT': '52541998', 'x': '-0.1843629181', 'y': '3.3616304398', 'z': '-9.6563072205'}
{'DAT': '52541999', 'x': '-0.1867572516', 'y': '3.3736021519', 'z': '-9.6203927994'}
{'DAT': '52542000', 'x': '-0.1771799475', 'y': '3.3903622627', 'z': '-9.6275758743'}
{'DAT': '52542001', 'x': '-0.1436594278', 'y': '3.3807849884', 'z': '-9.6275758743'}
{'DAT': '52542002', 'x': '-0.1723913103', 'y': '3.3712077141', 'z': '-9.6108150482'}
{'DAT': '52542003', 'x': '-0.1963345408', 'y': '3.3664190769', 'z': '-9.6587018967'}
{'DAT': '52542004', 'x': '-0.1652083397', 'y': '3.3688135147', 'z': '-9.6826448441'}
{'DAT': '52542005', 'x': '-0.1867572516', 'y': '3.3688135147', 'z': '-9.6395473480'}
{'DAT': '52542006', 'x': '-0.1963345408', 'y': '3.3352928162', 'z': '-9.6203927994'}
{'DAT': '52542007', 'x': '-0.1508423984', 'y': '3.3305041790', 'z': '-9.6610965729'}
{'DAT': '52542008', 'x': '-0.1388707757', 'y': '3.3544476032', 'z': '-9.6587018967'}
{'DAT': '52542009', 'x': '-0.1819685996', 'y': '3.3544476032', 'z': '-9.6371526718'}
{'DAT': '52542010', 'x': '-0.2059118450', 'y': '3.3879680634', 'z': '-9.6395473480'}
{'DAT': '52542011', 'x': '-0.2130948156', 'y': '3.4095170498', 'z': '-9.6371526718'}
{'DAT': '52542012', 'x': '-0.2059118450', 'y': '3.3688135147', 'z': '-9.6610965729'}
{'DAT': '52542013', 'x': '-0.1867572516', 'y': '3.3664190769', 'z': '-9.6275758743'}
{'DAT': '52542014', 'x': '-0.1987288743', 'y': '3.4071226120', 'z': '-9.5725059509'}
{'DAT': '52542141', 'x': '-0.2035175115', 'y': '3.3879680634', 'z': '-9.6203927994'}
{'DAT': '52542142', 'x': '-0.2322493941', 'y': '3.3736021519', 'z': '-9.6371526718'}
{'DAT': '52542143', 'x': '-0.2322493941', 'y': '3.3520531654', 'z': '-9.6036319733'}
{'DAT': '52542144', 'x': '-0.1723913103', 'y': '3.3783907890', 'z': '-9.6179981232'}
{'DAT': '52542145', 'x': '-0.1963345408', 'y': '3.4143056870', 'z': '-9.6179981232'}
{'DAT': '52542146', 'x': '-0.2274607569', 'y': '3.3927567005', 'z': '-9.6132097244'}
{'DAT': '52542147', 'x': '-0.1987288743', 'y': '3.3831794262', 'z': '-9.5988435745'}
{'DAT': '52542148', 'x': '-0.1771799475', 'y': '3.4166998863', 'z': '-9.6179981232'}
{'DAT': '52542149', 'x': '-0.1915459037', 'y': '3.3975453377', 'z': '-9.6443357468'}
{'DAT': '52542150', 'x': '-0.1963345408', 'y': '3.3472645283', 'z': '-9.6443357468'}
{'DAT': '52542151', 'x': '-0.1987288743', 'y': '3.3544476032', 'z': '-9.6587018967'}
{'DAT': '52542152', 'x': '-0.1963345408', 'y': '3.4023339748', 'z': '-9.6347589493'}
{'DAT': '52542153', 'x': '-0.1652083397', 'y': '3.3951508999', 'z': '-9.6299695969'}
{'DAT': '52542154', 'x': '-0.1652083397', 'y': '3.3688135147', 'z': '-9.6826448441'}
{'DAT': '52542155', 'x': '-0.2059118450', 'y': '3.4095170498', 'z': '-9.6850395203'}
{'DAT': '52542156', 'x': '-0.1843629181', 'y': '3.4047284126', 'z': '-9.6108150482'}
{'DAT': '52542157', 'x': '-0.1628140062', 'y': '3.3664190769', 'z': '-9.5629291534'}
{'DAT': '52542158', 'x': '-0.2011231929', 'y': '3.3664190769', 'z': '-9.5916604996'}
{'DAT': '52542159', 'x': '-0.1891515702', 'y': '3.3568418026', 'z': '-9.6036319733'}
{'DAT': '52542160', 'x': '-0.1652083397', 'y': '3.3759963512', 'z': '-9.6156044006'}
{'DAT': '52542161', 'x': '-0.1795742810', 'y': '3.3520531654', 'z': '-9.6084213257'}
{'DAT': '52542162', 'x': '-0.1987288743', 'y': '3.3376872540', 'z': '-9.6084213257'}
{'DAT': '52542163', 'x': '-0.1915459037', 'y': '3.3807849884', 'z': '-9.6203927994'}
{'DAT': '52542164', 'x': '-0.1771799475', 'y': '3.4119112492', 'z': '-9.6251811981'}
{'DAT': '52542165', 'x': '-0.2035175115', 'y': '3.4143056870', 'z': '-9.6682786942'}
{'DAT': '52542166', 'x': '-0.2035175115', 'y': '3.3855736256', 'z': '-9.6826448441'}
{'DAT': '52542167', 'x': '-0.1771799475', 'y': '3.3544476032', 'z': '-9.6587018967'}
{'DAT': '52542168', 'x': '-0.2035175115', 'y': '3.3592362404', 'z': '-9.6227865219'}
{'DAT': '52542169', 'x': '-0.2322493941', 'y': '3.3951508999', 'z': '-9.6347589493'}
{'DAT': '52542170', 'x': '-0.1915459037', 'y': '3.3783907890', 'z': '-9.6874332428'}
{'DAT': '52542171', 'x': '-0.1580253690', 'y': '3.3328986168', 'z': '-9.6467304230'}
{'DAT': '52542172', 'x': '-0.1915459037', 'y': '3.3185327053', 'z': '-9.6084213257'}
{'DAT': '52542173', 'x': '-0.2011231929', 'y': '3.3592362404', 'z': '-9.6323642731'}
{'DAT': '52542174', 'x': '-0.1771799475', 'y': '3.3640248775', 'z': '-9.6634902954'}
{'DAT': '52542175', 'x': '-0.1580253690', 'y': '3.3592362404', 'z': '-9.6539134979'}
{'DAT': '52542176', 'x': '-0.1771799475', 'y': '3.3759963512', 'z': '-9.6275758743'}
{'DAT': '52542177', 'x': '-0.2130948156', 'y': '3.3592362404', 'z': '-9.6587018967'}
{'DAT': '52542178', 'x': '-0.2130948156', 'y': '3.3520531654', 'z': '-9.6850395203'}
{'DAT': '52542179', 'x': '-0.1747856289', 'y': '3.3592362404', 'z': '-9.6395473480'}
{'DAT': '52542180', 'x': '-0.1364764571', 'y': '3.3712077141', 'z': '-9.6036319733'}
{'DAT': '52542181', 'x': '-0.1628140062', 'y': '3.3640248775', 'z': '-9.6419420242'}
{'DAT': '52542182', 'x': '-0.1652083397', 'y': '3.3352928162', 'z': '-9.6515188217'}
{'DAT': '52542183', 'x': '-0.1388707757', 'y': '3.3305041790', 'z': '-9.6347589493'}
{'DAT': '52542184', 'x': '-0.1652083397', 'y': '3.3544476032', 'z': '-9.6084213257'}
{'DAT': '52542185', 'x': '-0.1795742810', 'y': '3.3568418026', 'z': '-9.6347589493'}
{'DAT': '52542186', 'x': '-0.1963345408', 'y': '3.3927567005', 'z': '-9.6371526718'}
{'DAT': '52542187', 'x': '-0.2202777863', 'y': '3.4190943241', 'z': '-9.6108150482'}
{'DAT': '52542188', 'x': '-0.1987288743', 'y': '3.3831794262', 'z': '-9.6299695969'}
{'DAT': '52542189', 'x': '-0.1915459037', 'y': '3.3520531654', 'z': '-9.6179981232'}
{'DAT': '52542190', 'x': '-0.1915459037', 'y': '3.3352928162', 'z': '-9.6203927994'}
{'DAT': '52542191', 'x': '-0.1699969769', 'y': '3.3328986168', 'z': '-9.6132097244'}
{'DAT': '52542192', 'x': '-0.1460537463', 'y': '3.3448703289', 'z': '-9.5940551758'}
{'DAT': '52542193', 'x': '-0.1628140062', 'y': '3.3712077141', 'z': '-9.6156044006'}
{'DAT': '52542194', 'x': '-0.1915459037', 'y': '3.3807849884', 'z': '-9.7065887451'}
{'DAT': '52542195', 'x': '-0.1987288743', 'y': '3.3544476032', 'z': '-9.6994056702'}
{'DAT': '52542196', 'x': '-0.2035175115', 'y': '3.3855736256', 'z': '-9.5964498520'}
{'DAT': '52542197', 'x': '-0.1843629181', 'y': '3.3688135147', 'z': '-9.6036319733'}
{'DAT': '52542198', 'x': '-0.1556310356', 'y': '3.3424758911', 'z': '-9.6515188217'}
{'DAT': '52542199', 'x': '-0.1604196876', 'y': '3.3688135147', 'z': '-9.6156044006'}
{'DAT': '52542200', 'x': '-0.1891515702', 'y': '3.4023339748', 'z': '-9.6060266495'}
{'DAT': '52542201', 'x': '-0.1795742810', 'y': '3.3975453377', 'z': '-9.6251811981'}
{'DAT': '52542202', 'x': '-0.1676026583', 'y': '3.3616304398', 'z': '-9.6467304230'}
{'DAT': '52542203', 'x': '-0.1628140062', 'y': '3.3712077141', 'z': '-9.6730680466'}
{'DAT': '52542204', 'x': '-0.1460537463', 'y': '3.3448703289', 'z': '-9.6730680466'}
{'DAT': '52542205', 'x': '-0.1532367170', 'y': '3.3400814533', 'z': '-9.6634902954'}
{'DAT': '52542206', 'x': '-0.1676026583', 'y': '3.3712077141', 'z': '-9.6395473480'}
{'DAT': '52542207', 'x': '-0.1652083397', 'y': '3.3855736256', 'z': '-9.6299695969'}
{'DAT': '52542208', 'x': '-0.1771799475', 'y': '3.3855736256', 'z': '-9.6515188217'}
{'DAT': '52542209', 'x': '-0.1987288743', 'y': '3.3736021519', 'z': '-9.6395473480'}
{'DAT': '52542210', 'x': '-0.1628140062', 'y': '3.3783907890', 'z': '-9.6227865219'}
{'DAT': '52542211', 'x': '-0.1388707757', 'y': '3.4071226120', 'z': '-9.6515188217'}
{'DAT': '52542212', 'x': '-0.1508423984', 'y': '3.4095170498', 'z': '-9.6419420242'}
{'DAT': '52542213', 'x': '-0.1436594278', 'y': '3.3759963512', 'z': '-9.6467304230'}
{'DAT': '52542214', 'x': '-0.1460537463', 'y': '3.3472645283', 'z': '-9.6491241455'}
{'DAT': '52542215', 'x': '-0.1771799475', 'y': '3.3496589661', 'z': '-9.6706733704'}
{'DAT': '52542216', 'x': '-0.1963345408', 'y': '3.3616304398', 'z': '-9.6539134979'}
{'DAT': '52542217', 'x': '-0.1843629181', 'y': '3.3783907890', 'z': '-9.6179981232'}
{'DAT': '52542218', 'x': '-0.1556310356', 'y': '3.3520531654', 'z': '-9.6084213257'}
{'DAT': '52542219', 'x': '-0.1628140062', 'y': '3.3233213425', 'z': '-9.6371526718'}
{'DAT': '52542220', 'x': '-0.1819685996', 'y': '3.3328986168', 'z': '-9.6347589493'}
{'DAT': '52542221', 'x': '-0.1795742810', 'y': '3.3568418026', 'z': '-9.6419420242'}
{'DAT': '52542222', 'x': '-0.2011231929', 'y': '3.3688135147', 'z': '-9.6658849716'}
{'DAT': '52542223', 'x': '-0.2083061635', 'y': '3.3520531654', 'z': '-9.6323642731'}
{'DAT': '52542224', 'x': '-0.1843629181', 'y': '3.3305041790', 'z': '-9.6299695969'}
{'DAT': '52542225', 'x': '-0.1723913103', 'y': '3.3328986168', 'z': '-9.6706733704'}
{'DAT': '52542226', 'x': '-0.1723913103', 'y': '3.3544476032', 'z': '-9.6730680466'}
{'DAT': '52542227', 'x': '-0.1436594278', 'y': '3.3664190769', 'z': '-9.6491241455'}
{'DAT': '52542228', 'x': '-0.1292934865', 'y': '3.3664190769', 'z': '-9.6587018967'}
{'DAT': '52542229', 'x': '-0.1340821236', 'y': '3.3592362404', 'z': '-9.6970109940'}
{'DAT': '52542230', 'x': '-0.1508423984', 'y': '3.3616304398', 'z': '-9.7113771439'}
{'DAT': '52542231', 'x': '-0.1819685996', 'y': '3.3831794262', 'z': '-9.6802511215'}
{'DAT': '52542232', 'x': '-0.1795742810', 'y': '3.3712077141', 'z': '-9.6539134979'}
{'DAT': '52542233', 'x': '-0.1867572516', 'y': '3.3376872540', 'z': '-9.6203927994'}
{'DAT': '52542234', 'x': '-0.1963345408', 'y': '3.3496589661', 'z': '-9.6060266495'}
{'DAT': '52542235', 'x': '-0.1676026583', 'y': '3.3496589661', 'z': '-9.6060266495'}
{'DAT': '52542236', 'x': '-0.1460537463', 'y': '3.3424758911', 'z': '-9.6227865219'}
{'DAT': '52542237', 'x': '-0.1676026583', 'y': '3.3807849884', 'z': '-9.6012382507'}
{'DAT': '52542238', 'x': '-0.2011231929', 'y': '3.3759963512', 'z': '-9.5916604996'}
{'DAT': '52542239', 'x': '-0.1987288743', 'y': '3.3592362404', 'z': '-9.6084213257'}
{'DAT': '52542240', 'x': '-0.1436594278', 'y': '3.3855736256', 'z': '-9.5749006271'}
{'DAT': '52542241', 'x': '-0.1388707757', 'y': '3.3903622627', 'z': '-9.5725059509'}
{'DAT': '52542242', 'x': '-0.1771799475', 'y': '3.3640248775', 'z': '-9.5988435745'}
{'DAT': '52542243', 'x': '-0.1867572516', 'y': '3.3807849884', 'z': '-9.6610965729'}
{'DAT': '52542244', 'x': '-0.1963345408', 'y': '3.3879680634', 'z': '-9.7281370163'}
{'DAT': '52542245', 'x': '-0.1460537463', 'y': '3.3448703289', 'z': '-9.6778564453'}
{'DAT': '52542246', 'x': '-0.1364764571', 'y': '3.3640248775', 'z': '-9.6108150482'}
{'DAT': '52542247', 'x': '-0.1891515702', 'y': '3.3855736256', 'z': '-9.5916604996'}
{'DAT': '52542248', 'x': '-0.1987288743', 'y': '3.3759963512', 'z': '-9.6108150482'}
{'DAT': '52542249', 'x': '-0.2011231929', 'y': '3.3496589661', 'z': '-9.6730680466'}
{'DAT': '52542250', 'x': '-0.1795742810', 'y': '3.3376872540', 'z': '-9.6898279190'}
{'DAT': '52542251', 'x': '-0.1795742810', 'y': '3.3592362404', 'z': '-9.6371526718'}
{'DAT': '52542252', 'x': '-0.1939402223', 'y': '3.3616304398', 'z': '-9.6275758743'}
{'DAT': '52542253', 'x': '-0.1963345408', 'y': '3.3424758911', 'z': '-9.6467304230'}
{'DAT': '52542254', 'x': '-0.2202777863', 'y': '3.3281099796', 'z': '-9.6156044006'}
{'DAT': '52542255', 'x': '-0.1987288743', 'y': '3.3328986168', 'z': '-9.6132097244'}
{'DAT': '52542256', 'x': '-0.2035175115', 'y': '3.3448703289', 'z': '-9.6515188217'}
{'DAT': '52542257', 'x': '-0.2178834528', 'y': '3.3951508999', 'z': '-9.6419420242'}
{'DAT': '52542258', 'x': '-0.1939402223', 'y': '3.3903622627', 'z': '-9.6539134979'}
{'DAT': '52542259', 'x': '-0.1963345408', 'y': '3.3664190769', 'z': '-9.6563072205'}
{'DAT': '52542260', 'x': '-0.1723913103', 'y': '3.4047284126', 'z': '-9.6275758743'}
{'DAT': '52542261', 'x': '-0.1652083397', 'y': '3.4023339748', 'z': '-9.6179981232'}
{'DAT': '52542262', 'x': '-0.1580253690', 'y': '3.3520531654', 'z': '-9.6371526718'}
{'DAT': '52542263', 'x': '-0.1652083397', 'y': '3.3400814533', 'z': '-9.6491241455'}
{'DAT': '52542264', 'x': '-0.2011231929', 'y': '3.3640248775', 'z': '-9.5916604996'}
{'DAT': '52542265', 'x': '-0.1963345408', 'y': '3.3640248775', 'z': '-9.5796890259'}
{'DAT': '52542266', 'x': '-0.1747856289', 'y': '3.3903622627', 'z': '-9.5916604996'}
{'DAT': '52542397', 'x': '-0.1723913103', 'y': '3.3807849884', 'z': '-9.6036319733'}
{'DAT': '52542398', 'x': '-0.1436594278', 'y': '3.3807849884', 'z': '-9.6395473480'}
{'DAT': '52542399', 'x': '-0.1340821236', 'y': '3.3736021519', 'z': '-9.6467304230'}
{'DAT': '52542400', 'x': '-0.1221105084', 'y': '3.3831794262', 'z': '-9.6658849716'}
{'DAT': '52542401', 'x': '-0.1221105084', 'y': '3.3759963512', 'z': '-9.6826448441'}
{'DAT': '52542402', 'x': '-0.1460537463', 'y': '3.3759963512', 'z': '-9.6467304230'}
{'DAT': '52542403', 'x': '-0.1436594278', 'y': '3.3688135147', 'z': '-9.6682786942'}
{'DAT': '52542404', 'x': '-0.1436594278', 'y': '3.3520531654', 'z': '-9.6826448441'}
{'DAT': '52542405', 'x': '-0.1436594278', 'y': '3.3544476032', 'z': '-9.6227865219'}
{'DAT': '52542406', 'x': '-0.1364764571', 'y': '3.3424758911', 'z': '-9.6347589493'}
{'DAT': '52542407', 'x': '-0.1364764571', 'y': '3.3424758911', 'z': '-9.6419420242'}
{'DAT': '52542408', 'x': '-0.1532367170', 'y': '3.3831794262', 'z': '-9.6419420242'}
{'DAT': '52542409', 'x': '-0.1843629181', 'y': '3.3903622627', 'z': '-9.6754617691'}
{'DAT': '52542410', 'x': '-0.1915459037', 'y': '3.3568418026', 'z': '-9.6778564453'}
{'DAT': '52542411', 'x': '-0.1316878051', 'y': '3.3400814533', 'z': '-9.6108150482'}
{'DAT': '52542412', 'x': '-0.1173218638', 'y': '3.3209269047', 'z': '-9.5701122284'}
{'DAT': '52542413', 'x': '-0.1628140062', 'y': '3.3448703289', 'z': '-9.6036319733'}
{'DAT': '52542414', 'x': '-0.1580253690', 'y': '3.3927567005', 'z': '-9.6251811981'}
{'DAT': '52542415', 'x': '-0.1604196876', 'y': '3.3640248775', 'z': '-9.6323642731'}
{'DAT': '52542416', 'x': '-0.1891515702', 'y': '3.3664190769', 'z': '-9.6587018967'}
{'DAT': '52542417', 'x': '-0.1747856289', 'y': '3.3999397755', 'z': '-9.6658849716'}
{'DAT': '52542418', 'x': '-0.1340821236', 'y': '3.3736021519', 'z': '-9.6299695969'}
{'DAT': '52542419', 'x': '-0.1412650943', 'y': '3.3376872540', 'z': '-9.6419420242'}
{'DAT': '52542420', 'x': '-0.1532367170', 'y': '3.3424758911', 'z': '-9.6515188217'}
{'DAT': '52542421', 'x': '-0.1604196876', 'y': '3.3376872540', 'z': '-9.6491241455'}
{'DAT': '52542422', 'x': '-0.1508423984', 'y': '3.3592362404', 'z': '-9.6156044006'}
{'DAT': '52542423', 'x': '-0.1508423984', 'y': '3.3831794262', 'z': '-9.5868721008'}
{'DAT': '52542424', 'x': '-0.1843629181', 'y': '3.3712077141', 'z': '-9.6323642731'}
{'DAT': '52542425', 'x': '-0.1628140062', 'y': '3.3400814533', 'z': '-9.6730680466'}
{'DAT': '52542426', 'x': '-0.1412650943', 'y': '3.3281099796', 'z': '-9.6299695969'}
{'DAT': '52542427', 'x': '-0.1723913103', 'y': '3.3400814533', 'z': '-9.6347589493'}
{'DAT': '52542428', 'x': '-0.2107004821', 'y': '3.3424758911', 'z': '-9.7017993927'}
{'DAT': '52542429', 'x': '-0.1891515702', 'y': '3.3472645283', 'z': '-9.6850395203'}
{'DAT': '52542430', 'x': '-0.1580253690', 'y': '3.3688135147', 'z': '-9.6563072205'}
{'DAT': '52542431', 'x': '-0.1484480649', 'y': '3.3903622627', 'z': '-9.6419420242'}
{'DAT': '52542432', 'x': '-0.1508423984', 'y': '3.3640248775', 'z': '-9.6227865219'}
{'DAT': '52542433', 'x': '-0.1795742810', 'y': '3.3496589661', 'z': '-9.6156044006'}
{'DAT': '52542434', 'x': '-0.1795742810', 'y': '3.3496589661', 'z': '-9.6108150482'}
{'DAT': '52542435', 'x': '-0.2011231929', 'y': '3.3712077141', 'z': '-9.6132097244'}
{'DAT': '52542436', 'x': '-0.2011231929', 'y': '3.3736021519', 'z': '-9.6467304230'}
{'DAT': '52542437', 'x': '-0.1819685996', 'y': '3.3759963512', 'z': '-9.6156044006'}
{'DAT': '52542438', 'x': '-0.2059118450', 'y': '3.4023339748', 'z': '-9.5294084549'}
{'DAT': '52542439', 'x': '-0.2011231929', 'y': '3.3927567005', 'z': '-9.5940551758'}
{'DAT': '52542440', 'x': '-0.2035175115', 'y': '3.3783907890', 'z': '-9.7185602188'}
{'DAT': '52542441', 'x': '-0.2107004821', 'y': '3.3712077141', 'z': '-9.6730680466'}
{'DAT': '52542442', 'x': '-0.1891515702', 'y': '3.3640248775', 'z': '-9.6323642731'}
{'DAT': '52542443', 'x': '-0.1963345408', 'y': '3.3472645283', 'z': '-9.6203927994'}
{'DAT': '52542444', 'x': '-0.2130948156', 'y': '3.3640248775', 'z': '-9.6395473480'}
{'DAT': '52542445', 'x': '-0.1939402223', 'y': '3.3903622627', 'z': '-9.6563072205'}
{'DAT': '52542446', 'x': '-0.1843629181', 'y': '3.3975453377', 'z': '-9.6132097244'}
{'DAT': '52542447', 'x': '-0.1723913103', 'y': '3.3975453377', 'z': '-9.5868721008'}
{'DAT': '52542448', 'x': '-0.1676026583', 'y': '3.3879680634', 'z': '-9.5796890259'}
{'DAT': '52542449', 'x': '-0.1867572516', 'y': '3.3903622627', 'z': '-9.6730680466'}
{'DAT': '52542450', 'x': '-0.1747856289', 'y': '3.3807849884', 'z': '-9.6706733704'}
{'DAT': '52542451', 'x': '-0.1604196876', 'y': '3.3903622627', 'z': '-9.6443357468'}
{'DAT': '52542452', 'x': '-0.1580253690', 'y': '3.4143056870', 'z': '-9.6658849716'}
{'DAT': '52542453', 'x': '-0.1652083397', 'y': '3.4119112492', 'z': '-9.6539134979'}
{'DAT': '52542454', 'x': '-0.1771799475', 'y': '3.3927567005', 'z': '-9.6347589493'}
{'DAT': '52542455', 'x': '-0.1843629181', 'y': '3.3688135147', 'z': '-9.5964498520'}
{'DAT': '52542456', 'x': '-0.1819685996', 'y': '3.3400814533', 'z': '-9.6395473480'}
{'DAT': '52542457', 'x': '-0.1939402223', 'y': '3.3137440681', 'z': '-9.6634902954'}
{'DAT': '52542458', 'x': '-0.2298550755', 'y': '3.3496589661', 'z': '-9.6539134979'}
{'DAT': '52542459', 'x': '-0.2154891342', 'y': '3.3807849884', 'z': '-9.6371526718'}
{'DAT': '52542460', 'x': '-0.2178834528', 'y': '3.3544476032', 'z': '-9.6275758743'}
{'DAT': '52542461', 'x': '-0.2370380461', 'y': '3.3592362404', 'z': '-9.6634902954'}
{'DAT': '52542462', 'x': '-0.2059118450', 'y': '3.3592362404', 'z': '-9.6730680466'}
{'DAT': '52542463', 'x': '-0.2035175115', 'y': '3.3496589661', 'z': '-9.6826448441'}
{'DAT': '52542464', 'x': '-0.1843629181', 'y': '3.3807849884', 'z': '-9.6610965729'}
{'DAT': '52542465', 'x': '-0.1867572516', 'y': '3.3855736256', 'z': '-9.6179981232'}
{'DAT': '52542466', 'x': '-0.2346437275', 'y': '3.3759963512', 'z': '-9.6251811981'}
{'DAT': '52542467', 'x': '-0.2011231929', 'y': '3.3855736256', 'z': '-9.5964498520'}
{'DAT': '52542468', 'x': '-0.1604196876', 'y': '3.3736021519', 'z': '-9.6156044006'}
{'DAT': '52542469', 'x': '-0.1915459037', 'y': '3.3592362404', 'z': '-9.6156044006'}
{'DAT': '52542470', 'x': '-0.2322493941', 'y': '3.3783907890', 'z': '-9.6132097244'}
{'DAT': '52542471', 'x': '-0.2202777863', 'y': '3.3807849884', 'z': '-9.6563072205'}
{'DAT': '52542472', 'x': '-0.1987288743', 'y': '3.3688135147', 'z': '-9.6634902954'}
{'DAT': '52542473', 'x': '-0.2202777863', 'y': '3.3520531654', 'z': '-9.6491241455'}
{'DAT': '52542474', 'x': '-0.2274607569', 'y': '3.3400814533', 'z': '-9.6084213257'}
{'DAT': '52542475', 'x': '-0.2059118450', 'y': '3.3544476032', 'z': '-9.5868721008'}
{'DAT': '52542476', 'x': '-0.2202777863', 'y': '3.3879680634', 'z': '-9.6060266495'}
{'DAT': '52542477', 'x': '-0.2226721048', 'y': '3.3664190769', 'z': '-9.6730680466'}
{'DAT': '52542478', 'x': '-0.2011231929', 'y': '3.3041667938', 'z': '-9.6587018967'}
{'DAT': '52542479', 'x': '-0.2083061635', 'y': '3.3281099796', 'z': '-9.6156044006'}
{'DAT': '52542480', 'x': '-0.1963345408', 'y': '3.3712077141', 'z': '-9.6227865219'}
{'DAT': '52542481', 'x': '-0.2011231929', 'y': '3.3783907890', 'z': '-9.6323642731'}
{'DAT': '52542482', 'x': '-0.2130948156', 'y': '3.3975453377', 'z': '-9.6132097244'}
{'DAT': '52542483', 'x': '-0.2202777863', 'y': '3.3759963512', 'z': '-9.6443357468'}
{'DAT': '52542484', 'x': '-0.2130948156', 'y': '3.3640248775', 'z': '-9.6730680466'}
{'DAT': '52542485', 'x': '-0.1939402223', 'y': '3.3664190769', 'z': '-9.6443357468'}
{'DAT': '52542486', 'x': '-0.2178834528', 'y': '3.3448703289', 'z': '-9.6156044006'}
{'DAT': '52542487', 'x': '-0.2250664234', 'y': '3.3448703289', 'z': '-9.5964498520'}
{'DAT': '52542488', 'x': '-0.2346437275', 'y': '3.3376872540', 'z': '-9.6251811981'}
{'DAT': '52542489', 'x': '-0.2202777863', 'y': '3.3424758911', 'z': '-9.6634902954'}
{'DAT': '52542490', 'x': '-0.2130948156', 'y': '3.3568418026', 'z': '-9.6132097244'}
{'DAT': '52542491', 'x': '-0.2490096688', 'y': '3.3759963512', 'z': '-9.6563072205'}
{'DAT': '52542492', 'x': '-0.2394323647', 'y': '3.3855736256', 'z': '-9.6706733704'}
{'DAT': '52542493', 'x': '-0.2083061635', 'y': '3.3688135147', 'z': '-9.6371526718'}
{'DAT': '52542494', 'x': '-0.1939402223', 'y': '3.3807849884', 'z': '-9.7041940689'}
{'DAT': '52542495', 'x': '-0.2274607569', 'y': '3.3999397755', 'z': '-9.6491241455'}
{'DAT': '52542496', 'x': '-0.2346437275', 'y': '3.3759963512', 'z': '-9.6108150482'}
{'DAT': '52542497', 'x': '-0.1987288743', 'y': '3.3640248775', 'z': '-9.6227865219'}
{'DAT': '52542498', 'x': '-0.2083061635', 'y': '3.3568418026', 'z': '-9.5892667770'}
{'DAT': '52542499', 'x': '-0.2585869730', 'y': '3.3424758911', 'z': '-9.6395473480'}
{'DAT': '52542500', 'x': '-0.2490096688', 'y': '3.3759963512', 'z': '-9.6778564453'}
{'DAT': '52542501', 'x': '-0.2202777863', 'y': '3.3759963512', 'z': '-9.6634902954'}
{'DAT': '52542502', 'x': '-0.2394323647', 'y': '3.3328986168', 'z': '-9.6467304230'}
{'DAT': '52542503', 'x': '-0.2346437275', 'y': '3.3376872540', 'z': '-9.6036319733'}
{'DAT': '52542504', 'x': '-0.2226721048', 'y': '3.3520531654', 'z': '-9.5964498520'}
{'DAT': '52542505', 'x': '-0.2370380461', 'y': '3.3616304398', 'z': '-9.6060266495'}
{'DAT': '52542506', 'x': '-0.2130948156', 'y': '3.3640248775', 'z': '-9.6156044006'}
{'DAT': '52542507', 'x': '-0.1987288743', 'y': '3.3448703289', 'z': '-9.6515188217'}
{'DAT': '52542508', 'x': '-0.2226721048', 'y': '3.3520531654', 'z': '-9.6802511215'}
